pc_time,stm32_us,roll_deg,pitch_deg,yaw_deg,yaw_total_deg,gyro_x_dps,gyro_y_dps,gyro_z_dps,acc_x_g,acc_y_g,acc_z_g,state,rx_count,valid_count,last_error,last_std_id,last_ext_id,last_ide,last_rtr,last_dlc,last_type,error_count,hal_error_count,acc_count,gyro_count,angle_count,yaw_count,config_attempt_count,config_done,config_tx_count,config_tx_error_count,last_config_status
2026-05-25T20:35:36.788,375582546,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446728,446718,8,80,0,0,0,8,83,10,1,74453,74453,223359,74453,1,1,5,0,0
2026-05-25T20:35:36.793,375587549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446734,446724,8,80,0,0,0,8,83,10,1,74454,74454,223362,74454,1,1,5,0,0
2026-05-25T20:35:36.798,375592547,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446740,446730,8,80,0,0,0,8,83,10,1,74455,74455,223365,74455,1,1,5,0,0
2026-05-25T20:35:36.803,375597548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446746,446736,8,80,0,0,0,8,83,10,1,74456,74456,223368,74456,1,1,5,0,0
2026-05-25T20:35:36.808,375602548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446752,446742,8,80,0,0,0,8,83,10,1,74457,74457,223371,74457,1,1,5,0,0
2026-05-25T20:35:36.813,375607550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446758,446748,8,80,0,0,0,8,83,10,1,74458,74458,223374,74458,1,1,5,0,0
2026-05-25T20:35:36.818,375612550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446764,446754,8,80,0,0,0,8,83,10,1,74459,74459,223377,74459,1,1,5,0,0
2026-05-25T20:35:36.823,375617548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446770,446760,8,80,0,0,0,8,83,10,1,74460,74460,223380,74460,1,1,5,0,0
2026-05-25T20:35:36.828,375622549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446776,446766,8,80,0,0,0,8,83,10,1,74461,74461,223383,74461,1,1,5,0,0
2026-05-25T20:35:36.833,375627549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446782,446772,8,80,0,0,0,8,83,10,1,74462,74462,223386,74462,1,1,5,0,0
2026-05-25T20:35:36.838,375632548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446788,446778,8,80,0,0,0,8,83,10,1,74463,74463,223389,74463,1,1,5,0,0
2026-05-25T20:35:36.843,375637550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446794,446784,8,80,0,0,0,8,83,10,1,74464,74464,223392,74464,1,1,5,0,0
2026-05-25T20:35:36.848,375642547,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446800,446790,8,80,0,0,0,8,83,10,1,74465,74465,223395,74465,1,1,5,0,0
2026-05-25T20:35:36.853,375647548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446806,446796,8,80,0,0,0,8,83,10,1,74466,74466,223398,74466,1,1,5,0,0
2026-05-25T20:35:36.858,375652546,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446812,446802,8,80,0,0,0,8,83,10,1,74467,74467,223401,74467,1,1,5,0,0
2026-05-25T20:35:36.863,375657546,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446818,446808,8,80,0,0,0,8,83,10,1,74468,74468,223404,74468,1,1,5,0,0
2026-05-25T20:35:36.868,375662552,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446824,446814,8,80,0,0,0,8,83,10,1,74469,74469,223407,74469,1,1,5,0,0
2026-05-25T20:35:36.873,375667549,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446830,446820,8,80,0,0,0,8,83,10,1,74470,74470,223410,74470,1,1,5,0,0
2026-05-25T20:35:36.878,375672547,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446836,446826,8,80,0,0,0,8,83,10,1,74471,74471,223413,74471,1,1,5,0,0
2026-05-25T20:35:36.883,375677548,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446842,446832,8,80,0,0,0,8,83,10,1,74472,74472,223416,74472,1,1,5,0,0
2026-05-25T20:35:36.888,375682548,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446848,446838,8,80,0,0,0,8,83,10,1,74473,74473,223419,74473,1,1,5,0,0
2026-05-25T20:35:36.893,375687552,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446854,446844,8,80,0,0,0,8,83,10,1,74474,74474,223422,74474,1,1,5,0,0
2026-05-25T20:35:36.898,375692548,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446860,446850,8,80,0,0,0,8,83,10,1,74475,74475,223425,74475,1,1,5,0,0
2026-05-25T20:35:36.903,375697549,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446866,446856,8,80,0,0,0,8,83,10,1,74476,74476,223428,74476,1,1,5,0,0
2026-05-25T20:35:36.908,375702550,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446872,446862,8,80,0,0,0,8,83,10,1,74477,74477,223431,74477,1,1,5,0,0
2026-05-25T20:35:36.913,375707548,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446878,446868,8,80,0,0,0,8,83,10,1,74478,74478,223434,74478,1,1,5,0,0
2026-05-25T20:35:36.918,375712550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446884,446874,8,80,0,0,0,8,83,10,1,74479,74479,223437,74479,1,1,5,0,0
2026-05-25T20:35:36.923,375717549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446890,446880,8,80,0,0,0,8,83,10,1,74480,74480,223440,74480,1,1,5,0,0
2026-05-25T20:35:36.928,375722548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446896,446886,8,80,0,0,0,8,83,10,1,74481,74481,223443,74481,1,1,5,0,0
2026-05-25T20:35:36.933,375727550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446902,446892,8,80,0,0,0,8,83,10,1,74482,74482,223446,74482,1,1,5,0,0
2026-05-25T20:35:36.938,375732549,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446908,446898,8,80,0,0,0,8,83,10,1,74483,74483,223449,74483,1,1,5,0,0
2026-05-25T20:35:36.943,375737548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446914,446904,8,80,0,0,0,8,83,10,1,74484,74484,223452,74484,1,1,5,0,0
2026-05-25T20:35:36.948,375742549,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.06103515625,0.00048828125,-0.0244140625,1.0009765625,2,446920,446910,8,80,0,0,0,8,83,10,1,74485,74485,223455,74485,1,1,5,0,0
2026-05-25T20:35:36.953,375747550,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446926,446916,8,80,0,0,0,8,83,10,1,74486,74486,223458,74486,1,1,5,0,0
2026-05-25T20:35:36.958,375752548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446932,446922,8,80,0,0,0,8,83,10,1,74487,74487,223461,74487,1,1,5,0,0
2026-05-25T20:35:36.963,375757550,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446938,446928,8,80,0,0,0,8,83,10,1,74488,74488,223464,74488,1,1,5,0,0
2026-05-25T20:35:36.968,375762554,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446944,446934,8,80,0,0,0,8,83,10,1,74489,74489,223467,74489,1,1,5,0,0
2026-05-25T20:35:36.973,375767551,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446950,446940,8,80,0,0,0,8,83,10,1,74490,74490,223470,74490,1,1,5,0,0
2026-05-25T20:35:36.978,375772547,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446956,446946,8,80,0,0,0,8,83,10,1,74491,74491,223473,74491,1,1,5,0,0
2026-05-25T20:35:36.983,375777546,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446962,446952,8,80,0,0,0,8,83,10,1,74492,74492,223476,74492,1,1,5,0,0
2026-05-25T20:35:36.988,375782548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446968,446958,8,80,0,0,0,8,83,10,1,74493,74493,223479,74493,1,1,5,0,0
2026-05-25T20:35:36.993,375787558,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446974,446964,8,80,0,0,0,8,83,10,1,74494,74494,223482,74494,1,1,5,0,0
2026-05-25T20:35:36.998,375792546,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446980,446970,8,80,0,0,0,8,83,10,1,74495,74495,223485,74495,1,1,5,0,0
2026-05-25T20:35:37.003,375797549,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446986,446976,8,80,0,0,0,8,83,10,1,74496,74496,223488,74496,1,1,5,0,0
2026-05-25T20:35:37.008,375802546,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446992,446982,8,80,0,0,0,8,83,10,1,74497,74497,223491,74497,1,1,5,0,0
2026-05-25T20:35:37.013,375807549,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,446998,446988,8,80,0,0,0,8,83,10,1,74498,74498,223494,74498,1,1,5,0,0
2026-05-25T20:35:37.018,375812552,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447004,446994,8,80,0,0,0,8,83,10,1,74499,74499,223497,74499,1,1,5,0,0
2026-05-25T20:35:37.023,375817548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447010,447000,8,80,0,0,0,8,83,10,1,74500,74500,223500,74500,1,1,5,0,0
2026-05-25T20:35:37.028,375822549,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447016,447006,8,80,0,0,0,8,83,10,1,74501,74501,223503,74501,1,1,5,0,0
2026-05-25T20:35:37.033,375827550,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447022,447012,8,80,0,0,0,8,83,10,1,74502,74502,223506,74502,1,1,5,0,0
2026-05-25T20:35:37.038,375832547,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447028,447018,8,80,0,0,0,8,83,10,1,74503,74503,223509,74503,1,1,5,0,0
2026-05-25T20:35:37.043,375837548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447034,447024,8,80,0,0,0,8,83,10,1,74504,74504,223512,74504,1,1,5,0,0
2026-05-25T20:35:37.048,375842548,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447040,447030,8,80,0,0,0,8,83,10,1,74505,74505,223515,74505,1,1,5,0,0
2026-05-25T20:35:37.053,375847550,-1.4149999618530273,-0.05299999937415123,0.006000041961669922,0.006000041961669922,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447046,447036,8,80,0,0,0,8,83,10,1,74506,74506,223518,74506,1,1,5,0,0
2026-05-25T20:35:37.058,375852548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447052,447042,8,80,0,0,0,8,83,10,1,74507,74507,223521,74507,1,1,5,0,0
2026-05-25T20:35:37.063,375857549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447058,447048,8,80,0,0,0,8,83,10,1,74508,74508,223524,74508,1,1,5,0,0
2026-05-25T20:35:37.068,375862554,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447064,447054,8,80,0,0,0,8,83,10,1,74509,74509,223527,74509,1,1,5,0,0
2026-05-25T20:35:37.073,375867549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447070,447060,8,80,0,0,0,8,83,10,1,74510,74510,223530,74510,1,1,5,0,0
2026-05-25T20:35:37.078,375872548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447076,447066,8,80,0,0,0,8,83,10,1,74511,74511,223533,74511,1,1,5,0,0
2026-05-25T20:35:37.083,375877550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447082,447072,8,80,0,0,0,8,83,10,1,74512,74512,223536,74512,1,1,5,0,0
2026-05-25T20:35:37.088,375882549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447088,447078,8,80,0,0,0,8,83,10,1,74513,74513,223539,74513,1,1,5,0,0
2026-05-25T20:35:37.094,375887559,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,-0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447094,447084,8,80,0,0,0,8,83,10,1,74514,74514,223542,74514,1,1,5,0,0
2026-05-25T20:35:37.098,375892550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,-0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447100,447090,8,80,0,0,0,8,83,10,1,74515,74515,223545,74515,1,1,5,0,0
2026-05-25T20:35:37.103,375897546,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,-0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447106,447096,8,80,0,0,0,8,83,10,1,74516,74516,223548,74516,1,1,5,0,0
2026-05-25T20:35:37.108,375902548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,-0.06103515625,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447112,447102,8,80,0,0,0,8,83,10,1,74517,74517,223551,74517,1,1,5,0,0
2026-05-25T20:35:37.113,375907549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447118,447108,8,80,0,0,0,8,83,10,1,74518,74518,223554,74518,1,1,5,0,0
2026-05-25T20:35:37.118,375912550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447124,447114,8,80,0,0,0,8,83,10,1,74519,74519,223557,74519,1,1,5,0,0
2026-05-25T20:35:37.123,375917549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447130,447120,8,80,0,0,0,8,83,10,1,74520,74520,223560,74520,1,1,5,0,0
2026-05-25T20:35:37.128,375922549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447136,447126,8,80,0,0,0,8,83,10,1,74521,74521,223563,74521,1,1,5,0,0
2026-05-25T20:35:37.133,375927550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447142,447132,8,80,0,0,0,8,83,10,1,74522,74522,223566,74522,1,1,5,0,0
2026-05-25T20:35:37.138,375932548,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447148,447138,8,80,0,0,0,8,83,10,1,74523,74523,223569,74523,1,1,5,0,0
2026-05-25T20:35:37.143,375937549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447154,447144,8,80,0,0,0,8,83,10,1,74524,74524,223572,74524,1,1,5,0,0
2026-05-25T20:35:37.148,375942550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447160,447150,8,80,0,0,0,8,83,10,1,74525,74525,223575,74525,1,1,5,0,0
2026-05-25T20:35:37.153,375947550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447166,447156,8,80,0,0,0,8,83,10,1,74526,74526,223578,74526,1,1,5,0,0
2026-05-25T20:35:37.158,375952549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447172,447162,8,80,0,0,0,8,83,10,1,74527,74527,223581,74527,1,1,5,0,0
2026-05-25T20:35:37.163,375957550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447178,447168,8,80,0,0,0,8,83,10,1,74528,74528,223584,74528,1,1,5,0,0
2026-05-25T20:35:37.168,375962552,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447184,447174,8,80,0,0,0,8,83,10,1,74529,74529,223587,74529,1,1,5,0,0
2026-05-25T20:35:37.173,375967550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447190,447180,8,80,0,0,0,8,83,10,1,74530,74530,223590,74530,1,1,5,0,0
2026-05-25T20:35:37.178,375972549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447196,447186,8,80,0,0,0,8,83,10,1,74531,74531,223593,74531,1,1,5,0,0
2026-05-25T20:35:37.183,375977549,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447202,447192,8,80,0,0,0,8,83,10,1,74532,74532,223596,74532,1,1,5,0,0
2026-05-25T20:35:37.188,375982550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447208,447198,8,80,0,0,0,8,83,10,1,74533,74533,223599,74533,1,1,5,0,0
2026-05-25T20:35:37.193,375987550,-1.4149999618530273,-0.05299999937415123,0.005000114440917969,0.005000114440917969,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447214,447204,8,80,0,0,0,8,83,10,1,74534,74534,223602,74534,1,1,5,0,0
2026-05-25T20:35:37.198,375992548,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447220,447210,8,80,0,0,0,8,83,10,1,74535,74535,223605,74535,1,1,5,0,0
2026-05-25T20:35:37.203,375997550,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447226,447216,8,80,0,0,0,8,83,10,1,74536,74536,223608,74536,1,1,5,0,0
2026-05-25T20:35:37.208,376002542,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447232,447222,8,80,0,0,0,8,83,10,1,74537,74537,223611,74537,1,1,5,0,0
2026-05-25T20:35:37.213,376007544,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447238,447228,8,80,0,0,0,8,83,10,1,74538,74538,223614,74538,1,1,5,0,0
2026-05-25T20:35:37.218,376012546,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447244,447234,8,80,0,0,0,8,83,10,1,74539,74539,223617,74539,1,1,5,0,0
2026-05-25T20:35:37.223,376017542,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447250,447240,8,80,0,0,0,8,83,10,1,74540,74540,223620,74540,1,1,5,0,0
2026-05-25T20:35:37.228,376022544,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447256,447246,8,80,0,0,0,8,83,10,1,74541,74541,223623,74541,1,1,5,0,0
2026-05-25T20:35:37.233,376027545,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447262,447252,8,80,0,0,0,8,83,10,1,74542,74542,223626,74542,1,1,5,0,0
2026-05-25T20:35:37.238,376032542,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447268,447258,8,80,0,0,0,8,83,10,1,74543,74543,223629,74543,1,1,5,0,0
2026-05-25T20:35:37.243,376037544,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447274,447264,8,80,0,0,0,8,83,10,1,74544,74544,223632,74544,1,1,5,0,0
2026-05-25T20:35:37.248,376042544,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447280,447270,8,80,0,0,0,8,83,10,1,74545,74545,223635,74545,1,1,5,0,0
2026-05-25T20:35:37.253,376047547,-1.4149999618530273,-0.05299999937415123,0.003999948501586914,0.003999948501586914,0.0,0.18310546875,-0.1220703125,0.00048828125,-0.0244140625,1.0009765625,2,447286,447276,8,80,0,0,0,8,83,10,1,74546,74546,223638,74546,1,1,5,0,0
